ID,class,name,sex,age,hometown,nationality,boarding,destination,lifeboat,survival
850,1,Goldenberg, Mrs. Samuel L (Edwiga Grabowska),female,,Paris,France,Cherbourg,New York,5,yes
851,3,Andersson, Master. Sigvard Harald Elias,male,4,Kisa,Sweden,Southampton,Winnipeg,,no
852,3,Svensson, Mr. Johan,male,74,Reftele,Sweden,Southampton,Effington Rut,,no
853,3,Boulos, Miss. Nourelain,female,9,Unknown,Lebanon,Cherbourg,Kent,,no
854,1,Lines, Miss. Mary Conover,female,16,Paris,France,Cherbourg,Hanover,9,yes
855,2,Carter, Mrs. Ernest Courtenay (Lilian Hughes),female,44,London,UK,Southampton,New York City,,no
856,3,Aks, Mrs. Sam (Leah Rosen),female,18,London,England,Southampton,Norfolk,13,yes
857,1,Wick, Mrs. George Dennick (Mary Hitchcock),female,45,Youngstown,US,Southampton,Youngstown,8,yes
858,1,Daly, Mr. Peter Denis ,male,51,Lima,Peru,Southampton,Lima,A,yes
859,3,Baclini, Mrs. Solomon (Latifa Qurban),female,24,ḐuhūrashShuwayr,Lebanon,Cherbourg,Brooklyn,C,yes
860,3,Razi, Mr. Raihed,male,,Tebnine,Lebanon,Cherbourg,New York City,,no
861,3,Hansen, Mr. Claus Peter,male,41,Racine,US,Southampton,Racine,,no
862,2,Giles, Mr. Frederick Edward,male,21,Porthleven,England,Southampton,Camden,,no
863,1,Swift, Mrs. Frederick Joel (Margaret Welles Barron),female,48,NewYork,US,Southampton,New York,8,yes
864,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,Peterborough,England,Southampton,Jacksonville,,no
865,2,Gill, Mr. John William,male,24,Clevedon,England,Southampton,New York City,,no
866,2,Bystrom, Mrs. (Karolina),female,42,NewYorkCity,US,Southampton,New York City,?,yes
867,2,Duran y More, Miss. Asuncion,female,27,Barcelona,Spain,Cherbourg,Havana,12,yes
868,1,Roebling, Mr. Washington Augustus II,male,31,Trenton,US,Southampton,Trenton,,no
869,3,van Melkebeke, Mr. Philemon,male,,Haaltert,Belgium,Southampton,Detroit,,no
870,3,Johnson, Master. Harold Theodor,male,4,St.Charles,US,Southampton,St. Charles,15,yes
871,3,Balkic, Mr. Cerin,male,26,BosanskaKrupa,Bosnia,Southampton,Harrisburg,,no
872,1,Beckwith, Mrs. Richard Leonard (Sallie Monypeny),female,47,NewYork,US,Southampton,New York,5,yes
873,1,Carlsson, Mr. Frans Olof,male,33,NewYork,US,Southampton,New York,,no
874,3,Vander Cruyssen, Mr. Victor,male,47,Zwevezele,Belgium,Southampton,Detroit,,no
875,2,Abelson, Mrs. Samuel (Hannah Wizosky),female,28,Russia,Russia,Cherbourg,New York,10,yes
876,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15,ElShweir,Lebanon,Cherbourg,Brooklyn,C,yes
877,3,Gustafsson, Mr. Alfred Ossian,male,20,Kokkola,Finland,Southampton,Waukegan,,no
878,3,Petroff, Mr. Nedelio,male,19,Gumostnik,Bulgaria,Southampton,Chicago,,no
879,3,Laleff, Mr. Kristo,male,,KnezhniLak,Bulgaria,Southampton,Chicago,,no
880,1,Potter, Mrs. Thomas Jr (Lily Alexenia Wilson),female,56,Philadelphia,US,Cherbourg,Philadelphia,7,yes
881,2,Shelley, Mrs. William (Imanita Parrish Hall),female,25,DeerLodge,US,Southampton,Deer Lodge,12,yes
882,3,Markun, Mr. Johann,male,33,Milje,Slovenia,Cherbourg,New York City,,no
883,3,Dahlberg, Miss. Gerda Ulrika,female,22,Stockholm,Sweden,Southampton,Chicago,,no
884,2,Banfield, Mr. Frederick James,male,28,Plymouth,England,Southampton,Houghton,,no
885,3,Sutehall, Mr. Henry Jr,male,25,London,England,Southampton,Buffalo,,no
886,3,Rice, Mrs. William (Margaret Norton),female,39,Athlone,Ireland,Queenstown,Spokane,,no
887,2,Montvila, Rev. Juozas,male,27,Gudinė,Lithuania,Southampton,Worcester,,no
888,1,Graham, Miss. Margaret Edith,female,19,Greenwich,US,Southampton,Greenwich,3,yes
889,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,,ThorntonHeath,England,Southampton,New London,,no
890,1,Behr, Mr. Karl Howell,male,26,NewYork,US,Cherbourg,New York,5,yes
891,3,Dooley, Mr. Patrick,male,32,Patrickswell,Ireland,Queenstown,New York City,,no
892,3,Kelly, Mr. James,male,34,Unknown,Ireland,Southampton,New York City,,no
893,3,Wilkes, Mrs. James (Ellen Needs),female,47,Penzance,England,Southampton,Akron,16,yes
894,2,Myles, Mr. Thomas Francis,male,62,Fermoy,Ireland,Queenstown,Waban,,no
895,3,Wirz, Mr. Albert,male,27,Uster,Switzerland,Southampton,Beloit,,no
896,3,Hirvonen, Mrs. Alexander (Helga E Lindqvist),female,22,Taalintehdas,Finland,Southampton,Monessen,15,yes
897,3,Svensson, Mr. Johan Cervin,male,14,Knäred,Sweden,Southampton,Beresford,13,yes
898,3,Connolly, Miss. Kate,female,30,BankPlace,Ireland,Queenstown,Dobbs Ferry,,no
899,2,Caldwell, Mr. Albert Francis,male,26,Bangkok,Siam,Southampton,Roseville,13,yes
900,3,Abrahim, Mrs. Joseph (Sophie Halaut Easu),female,18,Shwayhad,Syria,Cherbourg,Greensburg,C,yes
901,3,Davies, Mr. John Samuel,male,21,WestBromwich,England,Southampton,Pontiac,,no
902,3,Ilieff, Mr. Ylio,male,,Unknown,Bulgaria,Southampton,Chicago,,no
903,1,Jones, Mr. Charles Cresson,male,46,Bennington,US,Southampton,Bennington,,no
904,1,Snyder, Mrs. John Pillsbury (Nelle Stevenson),female,23,Minneapolis,US,Southampton,Minneapolis,7,yes
905,2,Howard, Mr. Benjamin,male,63,Swindon,England,Southampton,Idaho,,no
906,1,Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood),female,47,Amenia,US,Southampton,Amenia,4,yes
907,2,del Carlo, Mrs. Sebastiano (Argenia Genovesi),female,24,Lucca,Italy,Cherbourg,Chicago,11,yes
908,2,Keane, Mr. Daniel,male,35,Limerick,Ireland,Queenstown,St Louis,,no
909,3,Assaf, Mr. Gerios,male,21,KafrMishki,Lebanon,Cherbourg,Ottawa,,no
910,3,Ilmakangas, Miss. Ida Livija,female,27,NewYorkCity,US,Southampton,New York City,,no
911,3,"Assaf Khalil, Mrs. Mariana (Miriam"")""",female,45,KafrMishki,Lebanon,Cherbourg,Ottawa,C,yes
912,1,Rothschild, Mr. Martin,male,55,NewYork,US,Cherbourg,New York,,no
913,3,Olsen, Master. Artur Karl,male,9,Trondheim,Norway,Southampton,Brooklyn,13,yes
914,1,Flegenheim, Mrs. Alfred (Antoinette),female,,NewYork,US,Cherbourg,New York,7,yes
915,1,Williams, Mr. Richard Norris II,male,21,Geneva,Switzerland,Cherbourg,Radnor,A,yes
916,1,Ryerson, Mrs. Arthur Larned (Emily Maria Borie),female,48,Cooperstown,US,Cherbourg,Cooperstown,4,yes
917,3,Robins, Mr. Alexander A,male,50,StAustell,England,Southampton,Yonkers,,no
918,1,Ostby, Miss. Helene Ragnhild,female,22,Providence,US,Southampton,Providence,5,yes
919,3,Daher, Mr. Shedid,male,44,Ibrin[85],Syria,Cherbourg,Kulpmont,,no
920,1,Brady, Mr. John Bertram,male,41,Pomeroy,US,Southampton,Pomeroy,,no
921,3,Samaan, Mr. Elias,male,,Hardîne,Lebanon,Cherbourg,Wilkes-Barre,,no
922,2,Louch, Mr. Charles Alexander,male,50,Weston-super-Mare,England,Southampton,New York City,,no
923,2,Jefferys, Mr. Clifford Thomas,male,24,Guernsey,England,Southampton,Elizabeth,,no
924,3,Dean, Mrs. Bertram (Eva Georgetta Light),female,33,BartleyFarm,England,Southampton,Wichita,10,yes
925,3,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",female,,ThorntonHeath,England,Southampton,New London,,no
926,1,Mock, Mr. Philipp Edmund,male,30,NewYork,US,Cherbourg,New York,11,yes
927,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,44,AgiosSostis,Greece,Cherbourg,Milwaukee,,no
928,3,Roth, Miss. Sarah A,female,,London,England,Southampton,New York City,C,yes
929,3,Cacic, Miss. Manda,female,21,ŠirokaKula,Croatia,Southampton,Chicago,,no
930,3,Sap, Mr. Julius,male,25,Zwevezele,Belgium,Southampton,Detroit,11,yes
931,3,Hee, Mr. Ling,male,,HongKong,China,Southampton,New York City,,no
932,3,Karun, Mr. Franz,male,39,Milje,Slovenia,Southampton,Galesburg,15,yes
933,1,Franklin, Mr. Thomas Parham,male,,London,England,Southampton,New York,,no
934,3,Goldsmith, Mr. Nathan,male,41,Unknown,Russia,Southampton,Philadelphia,,no
935,2,Corbett, Mrs. Walter H (Irene Colvin),female,30,Provo,US,Southampton,Provo,,no
936,1,Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons),female,45,Boston,US,Southampton,Boston,5,yes
937,3,Peltomaki, Mr. Nikolai Johannes,male,25,Helsinki,Finland,Southampton,New York City,,no
938,1,Chevre, Mr. Paul Romaine,male,45,Paris,France,Cherbourg,Ottawa,7,yes
939,3,Shaughnessy, Mr. Patrick,male,,Tynagh,Ireland,Queenstown,New York City,,no
940,1,Bucknell, Mrs. William Robert (Emma Eliza Ward),female,60,Philadelphia,US,Cherbourg,Philadelphia,8,yes
941,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",female,36,London,England,Southampton,Brooklyn,2,yes
942,1,Smith, Mr. Lucien Philip,male,24,Huntington,US,Cherbourg,Huntington,,no
943,2,Pulbaum, Mr. Franz,male,27,NewYorkCity,US,Southampton,New York City,,no
944,2,"Hocking, Miss. Ellen Nellie""""",female,20,Penzance,England,Southampton,Akron,4,yes
945,1,Fortune, Miss. Ethel Flora,female,28,Winnipeg,Canada,Southampton,Winnipeg,10,yes
946,2,Mangiavacchi, Mr. Serafino Emilio,male,,Paris,France,Cherbourg,New York City,,no
947,3,Rice, Master. Albert,male,10,Athlone,Ireland,Queenstown,Spokane,,no
948,3,Cor, Mr. Bartol,male,35,Kricina,Croatia,Southampton,Great Falls,,no
949,3,Abelseth, Mr. Olaus Jorgensen,male,25,PerkinsCounty,US,Southampton,Perkins County,A,yes
950,3,Davison, Mr. Thomas Henry,male,,Liverpool,England,Southampton,Bedford,,no
951,1,Chaudanson, Miss. Victorine,female,36,Cooperstown,US,Cherbourg,Cooperstown,4,yes
952,3,Dika, Mr. Mirko,male,17,Podgora,Croatia,Southampton,Vancouver,,no
953,2,McCrae, Mr. Arthur Gordon,male,32,Sydney,Australia,Southampton,Canada,,no
954,3,Bjorklund, Mr. Ernst Herbert,male,18,Stockholm,Sweden,Southampton,New York City,,no
955,3,Bradley, Miss. Bridget Delia,female,22,Kingwilliamstown,Ireland,Queenstown,Glen Falls,13,yes
956,1,Ryerson, Master. John Borie,male,13,Cooperstown,US,Cherbourg,Cooperstown,4,yes
957,2,Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller),female,,Pittsburgh,US,Southampton,Pittsburgh,,no
958,3,Burns, Miss. Mary Delia,female,18,Kilmacowen,Ireland,Queenstown,New York City,,no
959,1,Moore, Mr. Clarence Bloomfield,male,47,Washington,US,Southampton,Washington,,no
960,1,Tucker, Mr. Gilbert Milligan Jr,male,31,Albany,US,Cherbourg,Albany,7,yes
961,1,Fortune, Mrs. Mark (Mary McDougald),female,60,Winnipeg,Canada,Southampton,Winnipeg,10,yes
962,3,Mulvihill, Miss. Bertha E,female,24,Athlone,Ireland,Queenstown,Providence,15,yes
963,3,Minkoff, Mr. Lazar,male,21,Gumostnik,Bulgaria,Southampton,Chicago,,no
964,3,Nieminen, Miss. Manta Josefina,female,29,Karinainen,Finland,Southampton,Aberdeen,,no
965,1,Ovies y Rodriguez, Mr. Servando,male,44344,Havana,Cuba,Cherbourg,Havana,,no
966,1,Geiger, Miss. Amalie,female,35,Philadelphia,US,Southampton,Philadelphia,4,yes
967,1,Keeping, Mr. Edwin,male,32,Philadelphia,US,Southampton,Philadelphia,,no
968,3,Miles, Mr. Frank,male,,Greenwich,England,Southampton,New York City,,no
969,1,Cornell, Mrs. Robert Clifford (Malvina Helen Lamson),female,55,NewYork,US,Southampton,New York,2,yes
970,2,Aldworth, Mr. Charles Augustus,male,30,BrynMawr,US,Southampton,Bryn Mawr,,no
971,3,Doyle, Miss. Elizabeth,female,24,Bree,Ireland,Queenstown,New York City,,no
972,3,Boulos, Master. Akar,male,6,Unknown,Lebanon,Cherbourg,Kent,,no
973,1,Straus, Mr. Isidor,male,67,NewYork,US,Southampton,New York,,no
974,1,Case, Mr. Howard Brown,male,49,Ascot,England,Southampton,Rochester,,no
975,3,Demetri, Mr. Marinko,male,,Unknown,Macedonia,Southampton,New York City,,no
976,2,Lamb, Mr. John Joseph,male,,Glencree,Ireland,Queenstown,Providence,,no
977,3,Khalil, Mr. Betros,male,,Hardîne,Lebanon,Cherbourg,Wilkes Barre,,no
978,3,Barry, Miss. Julia,female,27,NewYorkCity,US,Queenstown,New York City,,no
979,3,Badman, Miss. Emily Louisa,female,18,Clevedon,England,Southampton,Skaneateles,C,yes
980,3,O'Donoghue, Ms. Bridget,female,,Cum,Ireland,Queenstown,Chicago,,no
981,2,Wells, Master. Ralph Lester,male,2,Heamoor,England,Southampton,Akron,14,yes
982,3,Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson),female,22,NewHaven,US,Southampton,New Haven,16,yes
983,3,Pedersen, Mr. Olaf,male,,Sandefjord,Norway,Southampton,Seattle,,no
984,1,Davidson, Mrs. Thornton (Orian Hays),female,27,Montreal,Canada,Southampton,Montreal,3,yes
985,3,Guest, Mr. Robert,male,,London,England,Southampton,Clinton,,no
986,1,Birnbaum, Mr. Jakob,male,25,Antwerp,Belgium,Cherbourg,San Francisco,,no
987,3,Tenglin, Mr. Gunnar Isidor,male,25,Stockholm,Sweden,Southampton,Burlington,13,yes
988,1,Cavendish, Mrs. Tyrell William (Julia Florence Siegel),female,76,London,UK,Southampton,New York,6,yes
989,3,Makinen, Mr. Kalle Edvard,male,29,Ikaalinen,Finland,Southampton,Glassport,,no
990,3,Braf, Miss. Elin Ester Maria,female,20,Medeltorp,Sweden,Southampton,Chicago,,no
991,3,Nancarrow, Mr. William Henry,male,33,StAustell,England,Southampton,Yonkers,,no
992,1,Stengel, Mrs. Charles Emil Henry (Annie May Morris),female,43,Newark,US,Cherbourg,Newark,5,yes
993,2,Weisz, Mr. Leopold,male,27,Bromsgrove,England,Southampton,Montreal,,no
994,3,Foley, Mr. William,male,,Donoughmore,Ireland,Queenstown,New York City,,no
995,3,Johansson Palmquist, Mr. Oskar Leander,male,26,Kvarnaryd,Sweden,Southampton,New Haven,15,yes
996,3,"Thomas, Mrs. Alexander (Thamine Thelma"")""",female,16,Hardîne,Lebanon,Cherbourg,Wilkes Barre,14,yes
997,3,Holthen, Mr. Johan Martin,male,28,Bergen,Norway,Southampton,New York City,,no
998,3,Buckley, Mr. Daniel,male,21,Kingwilliamstown,Ireland,Queenstown,New York City,13,yes
999,3,Ryan, Mr. Edward,male,,Ballinascreen,Ireland,Queenstown,Troy,14,yes
1000,3,"Willer, Mr. Aaron (Abi Weller"")""",male,,Unknown,Russia,Cherbourg,Chicago,,no
1001,2,Swane, Mr. George,male,44334,Montreal,Canada,Southampton,Montreal,,no
1002,2,Stanton, Mr. Samuel Ward,male,41,NewYorkCity,US,Southampton,New York City,,no
1003,3,Shine, Miss. Ellen Natalia,female,,Cork,Ireland,Queenstown,New York City,?,yes
1004,1,Evans, Miss. Edith Corse,female,36,NewYork,US,Cherbourg,New York,,no
1005,3,Buckley, Miss. Katherine,female,44334,Ovens,Ireland,Queenstown,Roxbury,,no
1006,1,Straus, Mrs. Isidor (Rosalie Ida Blun),female,63,NewYork,US,Southampton,New York,,no
1007,3,Chronopoulos, Mr. Demetrios,male,18,AgiosSostis,Greece,Cherbourg,New York City,,no
1008,3,Thomas, Mr. John,male,,Unknown,,Cherbourg,Columbus,,no
1009,3,Sandstrom, Miss. Beatrice Irene,female,1,Motala,Sweden,Southampton,San Francisco,13,yes
1010,1,Beattie, Mr. Thomson,male,36,Fergus,Canada,Southampton,Fergus,A,yes
1011,2,Chapman, Mrs. John Henry (Sara Elizabeth Lawry),female,29,Liskeard,England,Southampton,Spokane,,no
1012,2,Watt, Miss. Bertha J,female,12,Aberdeen,Scotland,Southampton,Portland,9,yes
1013,3,Kiernan, Mr. John,male,,JerseyCity,US,Queenstown,Jersey City,,no
1014,1,Schabert, Mrs. Paul (Emma Mock),female,35,Hamburg,Germany,Southampton,New York,11,yes
1015,3,Carver, Mr. Alfred John,male,28,Southampton,England,Southampton,New York City,,no
1016,3,Kennedy, Mr. John,male,,Watergate,Ireland,Queenstown,New York City,15,yes
1017,3,Cribb, Miss. Laura Alice,female,17,Bournemouth,England,Southampton,Newark,12,yes
1018,3,Brobeck, Mr. Karl Rudolf,male,22,Norrköping,Sweden,Southampton,Worcester,,no
1019,3,McCoy, Miss. Alicia,female,,Carrickatane,Ireland,Queenstown,Brooklyn,16,yes
1020,2,Bowenur, Mr. Solomon,male,42,London,England,Southampton,New York City,,no
1021,3,Petersen, Mr. Marius,male,24,London,England,Southampton,New York City,,no
1022,3,Spinner, Mr. Henry John,male,32,Arboretum,England,Southampton,Gloversville,,no
1023,1,Gracie, Col. Archibald IV,male,53,Washington,US,Southampton,Washington,B,yes
1024,3,Lefebre, Mrs. Frank (Frances),female,,Liévin,France,Southampton,Mystic,,no
1025,3,Thomas, Mr. Charles P,male,,Hardîne,Lebanon,Cherbourg,Wilkes Barre,,no
1026,3,Dintcheff, Mr. Valtcho,male,43,Unknown,Bulgaria,Southampton,Tulsa,,no
1027,3,Carlsson, Mr. Carl Robert,male,24,Göteborg,Sweden,Southampton,Huntley,,no
1028,3,Zakarian, Mr. Mapriededer,male,44,Kiğı,Turkey,Cherbourg,Brantford,,no
1029,2,Schmidt, Mr. August,male,26,Newark,US,Southampton,Newark,,no
1030,3,Drapkin, Miss. Jennie,female,23,Mogilev,Belarus,Southampton,New York City,13,yes
1031,3,Goodwin, Mr. Charles Frederick,male,40,Fulham,England,Southampton,Niagara Falls,,no
1032,3,Goodwin, Miss. Jessie Allis,female,10,Fulham,England,Southampton,Niagara Falls,,no
1033,1,Daniels, Miss. Sarah,female,33,Montreal,Canada,Southampton,Montreal,8,yes
1034,1,Ryerson, Mr. Arthur Larned,male,61,Cooperstown,US,Cherbourg,Cooperstown,,no
1035,2,Beauchamp, Mr. Henry James,male,28,London,UK,Southampton,New York City,,no
1036,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",male,42,Jordanstorp,Sweden,Southampton,New York,,no
1037,3,Vander Planke, Mr. Julius,male,31,Zwevezele,Belgium,Southampton,Fremont,,no
1038,1,Hilliard, Mr. Herbert Henry,male,,Brighton,US,Southampton,Brighton,,no
1039,3,Davies, Mr. Evan,male,22,Pontardawe,Wales,Southampton,Pontiac,,no
1040,1,Crafton, Mr. John Bertram,male,,Roachdale,US,Southampton,Roachdale,,no
1041,2,Lahtinen, Rev. William,male,30,Minneapolis,US,Southampton,Minneapolis,,no
1042,1,Earnshaw, Mrs. Boulton (Olive Potter),female,23,,,,,,no
1043,3,Matinoff, Mr. Nicola,male,,Gabrovo,,Cherbourg,Madison,,no
1044,3,Storey, Mr. Thomas,male,60,Liverpool,England,Southampton,New York City,,no
1045,3,Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist),female,36,Salmunds,Sweden,Southampton,Los Angeles,,no
1046,3,Asplund, Master. Filip Oscar,male,13,Alseda,Sweden,Southampton,Worcester,,no
1047,3,Duquemin, Mr. Joseph,male,24,SaintSampson,England,Southampton,Albion,D,yes
1048,1,Bird, Miss. Ellen,female,29,NewYork,US,Southampton,New York,8,yes
1049,3,Lundin, Miss. Olga Elida,female,23,,,,,,no
1050,1,Borebank, Mr. John James,male,42,London,UK,Southampton,Toronto,,no
1051,3,Peacock, Mrs. Benjamin (Edith Nile),female,26,Southampton,England,Southampton,Elizabeth,,no
1052,3,Smyth, Miss. Julia,female,,Kilcogy,Ireland,Queenstown,New York City,13,yes
1053,3,Touma, Master. Georges Youssef,male,7,Tibnin,Lebanon,Cherbourg,Dowagiac,C,yes
1054,2,Wright, Miss. Marion,female,26,Yeovil,England,Southampton,Cottage Grove,9,yes
1055,3,Pearce, Mr. Ernest,male,,London,England,Southampton,New York City,,no
1056,2,Peruschitz, Rev. Joseph Maria,male,41,Scheyern,Germany,Southampton,St. Cloud,,no
1057,3,Kink-Heilmann, Mrs. Anton (Luise Heilmann),female,26,Zürich,Switzerland,Southampton,Milwaukee,2,yes
1058,1,Brandeis, Mr. Emil,male,48,Omaha,US,Cherbourg,Omaha,,no
1059,3,Ford, Mr. Edward Watson,male,18,Rotherfield,England,Southampton,Essex County,,no
1060,1,Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick),female,,NewYork,US,Cherbourg,New York,5,yes
1061,3,Hellstrom, Miss. Hilda Maria,female,22,StoraTuna,Sweden,Southampton,Evanston,C,yes
1062,3,Lithman, Mr. Simon,male,,Edinburgh,Scotland,Southampton,New York City,,no
1063,3,Zakarian, Mr. Ortin,male,27,Kiğı,Turkey,Cherbourg,Brantford,,no
1064,3,Dyker, Mr. Adolf Fredrik,male,23,NewHaven,US,Southampton,New Haven,,no
1065,3,Torfa, Mr. Assad,male,,Unknown,Syria,Cherbourg,New York City,,no
1066,3,Asplund, Mr. Carl Oscar Vilhelm Gustafsson,male,40,Alseda,Sweden,Southampton,Worcester,,no
1067,2,Brown, Miss. Edith Eileen,female,15,CapeTown,UK,Southampton,Seattle,14,yes
1068,2,Sincock, Miss. Maude,female,20,St.Ives,England,Southampton,Hancock,11,yes
1069,1,Stengel, Mr. Charles Emil Henry,male,54,Newark,US,Cherbourg,Newark,1,yes
1070,2,Becker, Mrs. Allen Oliver (Nellie E Baumgardner),female,36,Guntur,BritishIndia,Southampton,Benton Harbor,11,yes
1071,1,Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll),female,64,Lakewood,US,Cherbourg,Lakewood,14,yes
1072,2,McCrie, Mr. James Matthew,male,30,Sarnia,Canada,Southampton,Sarnia,,no
1073,1,Compton, Mr. Alexander Taylor Jr,male,37,Lakewood,US,Cherbourg,Lakewood,,no
1074,1,Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson),female,18,NewYork,US,Southampton,New York,10,yes
1075,3,Lane, Mr. Patrick,male,,Limerick,Ireland,Queenstown,New York City,,no
1076,1,Douglas, Mrs. Frederick Charles (Mary Helene Baxter),female,27,Montreal,Canada,Cherbourg,Montreal,6,yes
1077,2,Maybery, Mr. Frank Hubert,male,40,Weston-super-Mare,England,Southampton,Moose Jaw,,no
1078,2,Phillips, Miss. Alice Frances Louisa,female,21,Ilfracombe,England,Southampton,New Brighton,12,yes
1079,3,Davies, Mr. Joseph,male,17,WestBromwich,England,Southampton,Pontiac,,no
1080,3,Sage, Miss. Ada,female,,Peterborough,England,Southampton,Jacksonville,,no
1081,2,Veal, Mr. James,male,40,Barre,US,Southampton,Barre,,no
1082,2,Angle, Mr. William A,male,34,Warwick,England,Southampton,New York City,,no
1083,1,Salomon, Mr. Abraham L,male,,NewYork,US,Cherbourg,New York,1,yes
1084,3,van Billiard, Master. Walter John,male,44327,London,England,Southampton,North Wales,,no
1085,2,Lingane, Mr. John,male,61,Chelsea,US,Southampton,Chelsea,,no
1086,2,Drew, Master. Marshall Brines,male,8,Greenport,US,Southampton,Greenport,10,yes
1087,3,Karlsson, Mr. Julius Konrad Eugen,male,33,Göteborg,Sweden,Southampton,New York City,,no
1088,1,Spedden, Master. Robert Douglas,male,6,TuxedoPark,US,Cherbourg,Tuxedo Park,3,yes
1089,3,Nilsson, Miss. Berta Olivia,female,18,Lysvik,Sweden,Southampton,Missoula,D,yes
1090,2,Baimbrigge, Mr. Charles Robert,male,23,SaintPeterPort,ChannelIslands,Southampton,New York City,,no
1091,3,Rasmussen, Mrs. (Lena Jacobsen Solvang),female,,Haugesund,Norway,Southampton,Centerville,,no
1092,3,Murphy, Miss. Nora,female,,Dublin,Ireland,Queenstown,New York City,16,yes
1093,3,Danbom, Master. Gilbert Sigvard Emanuel,male,0.33,Göteborg,Sweden,Southampton,Stanton,,no
1094,1,Astor, Col. John Jacob,male,47,NewYork,US,Cherbourg,New York,,no
1095,2,Quick, Miss. Winifred Vera,female,8,Plymouth,England,Southampton,Detroit,11,yes
1096,2,Andrew, Mr. Frank Thomas,male,25,Redruth,England,Southampton,Houghton,,no
1097,1,Omont, Mr. Alfred Fernand,male,,LeHavre,France,Cherbourg,New York,7,yes
1098,3,McGowan, Miss. Katherine,female,35,Terry,Ireland,Queenstown,Chicago,,no
1099,2,Collett, Mr. Sidney C Stuart,male,24,London,England,Southampton,Port Byron,9,yes
1100,1,Rosenbaum, Miss. Edith Louise,female,33,Paris,France,Cherbourg,Cincinnati,11,yes
1101,3,Delalic, Mr. Redjo,male,25,Bakić,Bosnia,Southampton,Harrisburg,,no
1102,3,Andersen, Mr. Albert Karvin,male,32,Bergen,Norway,Southampton,New York City,,no
1103,3,Finoli, Mr. Luigi,male,,Philadelphia,US,Southampton,Philadelphia,15,yes
1104,2,Deacon, Mr. Percy William,male,17,Fritham,England,Southampton,Boston,,no
1105,2,Howard, Mrs. Benjamin (Ellen Truelove Arman),female,60,Swindon,England,Southampton,Idaho,,no
1106,3,Andersson, Miss. Ida Augusta Margareta,female,38,Vadsbro,Sweden,Southampton,Manistee,,no
1107,1,Head, Mr. Christopher,male,42,Chelsea,England,Southampton,New York,,no
1108,3,Mahon, Miss. Bridget Delia,female,,Derrymartin,Ireland,Queenstown,New York City,,no
1109,1,Wick, Mr. George Dennick,male,57,Youngstown,US,Southampton,Youngstown,,no
1110,1,Widener, Mrs. George Dunton (Eleanor Elkins),female,50,Philadelphia,US,Southampton,Philadelphia,4,yes
1111,3,Thomson, Mr. Alexander Morrison,male,,Unknown,Scotland,Southampton,New York City,,no
1112,2,Duran y More, Miss. Florentina,female,30,Barcelona,Spain,Cherbourg,Havana,12,yes
1113,3,Reynolds, Mr. Harold J,male,21,London,England,Southampton,Toronto,,no
1114,2,Cook, Mrs. (Selena Rogers),female,22,Oxford,England,Southampton,New York City,14,yes
1115,3,Karlsson, Mr. Einar Gervasius,male,21,Oskarshamn,Sweden,Southampton,Brooklyn,13,yes
1116,1,Candee, Mrs. Edward (Helen Churchill Hungerford),female,53,Washington,US,Cherbourg,Washington,6,yes
1117,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",female,,Hardîne,Lebanon,Cherbourg,Houtzdale,C,yes
1118,3,Asplund, Mr. Johan Charles,male,23,Oskarshamn,Sweden,Southampton,Minneapolis,13,yes
1119,3,McNeill, Miss. Bridget,female,,Trien,Ireland,Queenstown,New York City,,no
1120,3,Everett, Mr. Thomas James,male,40,Bristol,England,Southampton,Troy,,no
1121,2,Hocking, Mr. Samuel James Metcalfe,male,36,Devonport,England,Southampton,Middletown,,no
1122,2,Sweet, Mr. George Frederick,male,14,Yeovil,England,Southampton,Bernardsville,,no
1123,1,Willard, Miss. Constance,female,21,Duluth,US,Southampton,Duluth,8,yes
1124,3,Wiklund, Mr. Karl Johan,male,21,Vaasa,Finland,Southampton,Montreal,,no
1125,3,Linehan, Mr. Michael,male,,Boherbue,Ireland,Queenstown,New York City,,no
1126,1,Cumings, Mr. John Bradley,male,39,NewYork,US,Cherbourg,New York,,no
1127,3,Vendel, Mr. Olof Edvin,male,20,ÖstraSallerup,Sweden,Southampton,St. Paul,,no
1128,1,Warren, Mr. Frank Manley,male,64,Portland,US,Cherbourg,Portland,,no
1129,3,Baccos, Mr. Raffull,male,20,Unknown,Lebanon,Cherbourg,New York City,,no
